mmcif_id,chain_or_interface_id,metrics,value
8DMT_1,lig:AR6||poly:A,ligand_rmsd,3.5391293409851836
8DMT_1,global,tm_score,0.73931
8BE6_1,lig:DAR||poly:S,ligand_rmsd,1.3318054062061764
8BE6_1,global,tm_score,0.94917
8BE8_1,lig:HRG||poly:S,ligand_rmsd,1.0360246514119886
8BE8_1,global,tm_score,0.96126
8BE9_1,lig:7XC||poly:S,ligand_rmsd,1.2258207680298672
8BE9_1,global,tm_score,0.95483
8BJH_1,lig:LAB||poly:B,ligand_rmsd,0.8575180836015663
8BJH_1,global,tm_score,0.59113
8BJJ_1,lig:LAB||poly:B,ligand_rmsd,1.0151789377028837
8BJJ_1,global,tm_score,0.60205
8BJH_1,lig:LAB||poly:A,ligand_rmsd,0.8575180836015663
8BJH_1,global,tm_score,0.59113
8BKD_1,lig:URP||poly:A,ligand_rmsd,1.7930757507081996
8BKD_1,global,tm_score,0.95187
8BSA_1,lig:DAR||poly:A,ligand_rmsd,3.9467449340141902
8BSA_1,global,tm_score,0.93835
8BTJ_1,lig:BU3||poly:A,ligand_rmsd,3.656586750418118
8BTJ_1,global,tm_score,0.24831
8BV1_1,lig:ALN||poly:A,ligand_rmsd,0.7225769652200846
8BV1_1,global,tm_score,0.96772
8BV1_1,lig:ALN||poly:N,ligand_rmsd,0.7225769652200846
8BV1_1,global,tm_score,0.96772
8BW5_1,lig:0G6||poly:H,ligand_rmsd,
8BW5_1,global,tm_score,0.96359
8BYX_1,poly:D||poly:J,DockQ,0.527
8BYX_1,global,tm_score,0.84884
8ETT_1,poly:D||poly:J,DockQ,0.683
8ETT_1,global,tm_score,0.92978
8BYX_1,poly:E||poly:J,DockQ,0.615
8BYX_1,global,tm_score,0.88687
8BZY_1,lig:SZU||poly:A,ligand_rmsd,11.326345629019096
8BZY_1,global,tm_score,0.74712
8C05_1,lig:FMN||poly:A-2,ligand_rmsd,0.7392523123334294
8C05_1,global,tm_score,0.38214
8C07_1,lig:SY8||poly:I,ligand_rmsd,1.084067273215621
8C07_1,global,tm_score,0.2552
8C07_1,lig:SY8||poly:B,ligand_rmsd,1.084067273215621
8C07_1,global,tm_score,0.2552
8C1B_1,lig:NAG||poly:R,ligand_rmsd,0.3649066358085904
8C1B_1,global,tm_score,0.54787
8C1B_1,lig:MAN||poly:X,ligand_rmsd,0.5828352761208868
8C1B_1,global,tm_score,0.54787
8C1B_1,lig:MAN||poly:H,ligand_rmsd,0.5828352761208868
8C1B_1,global,tm_score,0.54787
8C1B_1,lig:NAG||poly:X,ligand_rmsd,0.3649066358085904
8C1B_1,global,tm_score,0.54787
8C1B_1,lig:MAN||poly:R,ligand_rmsd,0.5828352761208868
8C1B_1,global,tm_score,0.54787
8C2D_1,lig:CSO||poly:PPP,ligand_rmsd,
8C2D_1,global,tm_score,0.9862
8C3N_1,lig:RF6||poly:A,ligand_rmsd,0.5737391060562119
8C3N_1,global,tm_score,0.95869
8C3N_1,lig:RF6||poly:B,ligand_rmsd,0.5737391060562119
8C3N_1,global,tm_score,0.95869
8CRY_1,lig:IGU||poly:A,ligand_rmsd,0.28237631805801255
8CRY_1,global,tm_score,0.24957
8CRY_1,lig:JSP||poly:A,ligand_rmsd,0.3479037690224124
8CRY_1,global,tm_score,0.24957
8CS0_1,lig:IGU||poly:B-2,ligand_rmsd,0.5517734029307848
8CS0_1,global,tm_score,0.69816
8CTA_1,lig:L3D||poly:D,ligand_rmsd,0.5517244322040746
8CTA_1,global,tm_score,0.70669
8CTH_1,lig:1MA||poly:C,ligand_rmsd,0.4284955131417456
8CTH_1,global,tm_score,0.93783
8CTH_1,lig:1MA||poly:A,ligand_rmsd,0.4284955131417456
8CTH_1,global,tm_score,0.93783
8CTH_1,lig:5MU||poly:C,ligand_rmsd,0.3446088072002811
8CTH_1,global,tm_score,0.93783
8CTH_1,lig:OMG||poly:C,ligand_rmsd,
8CTH_1,global,tm_score,0.93783
8CTH_1,lig:H2U||poly:C,ligand_rmsd,
8CTH_1,global,tm_score,0.93783
8CTH_1,lig:PSU||poly:C,ligand_rmsd,0.2544013885575288
8CTH_1,global,tm_score,0.93783
8CTH_1,lig:5MU||poly:B,ligand_rmsd,0.3446088072002811
8CTH_1,global,tm_score,0.93783
8CTH_1,lig:PSU||poly:B,ligand_rmsd,0.2544013885575288
8CTH_1,global,tm_score,0.93783
8CTH_1,lig:M2G||poly:C,ligand_rmsd,
8CTH_1,global,tm_score,0.93783
8CTH_1,lig:7MG||poly:C,ligand_rmsd,0.39028753823303014
8CTH_1,global,tm_score,0.93783
8CTH_1,lig:2MG||poly:C,ligand_rmsd,
8CTH_1,global,tm_score,0.93783
8CTH_1,lig:5MC||poly:C,ligand_rmsd,0.2269603594505077
8CTH_1,global,tm_score,0.93783
8CU0_1,lig:OWR||poly:E,ligand_rmsd,2.49054897044139
8CU0_1,global,tm_score,0.46652
8CV4_1,lig:ALY||poly:A,ligand_rmsd,0.9972584732655826
8CV4_1,global,tm_score,0.84603
8DNQ_1,lig:ALY||poly:A,ligand_rmsd,1.2134742309446322
8DNQ_1,global,tm_score,0.92074
8CV4_1,lig:ALY||poly:D,ligand_rmsd,0.9972584732655826
8CV4_1,global,tm_score,0.84603
8CV4_1,lig:ALY||poly:D,ligand_rmsd,0.9972584732655826
8CV4_1,global,tm_score,0.84603
8CV7_1,lig:ALY||poly:D,ligand_rmsd,0.7885585964276847
8CV7_1,global,tm_score,0.92753
8CWR_1,lig:SF4||poly:B,ligand_rmsd,0.11322542779782295
8CWR_1,global,tm_score,0.44965
8CX0_1,poly:A||poly:K,DockQ,0.022
8CX0_1,global,tm_score,0.29984
8CX0_1,poly:B||poly:K,DockQ,0.013
8CX0_1,global,tm_score,0.29984
8CZ9_1,lig:PTR||poly:A,ligand_rmsd,0.375935306103324
8CZ9_1,global,tm_score,0.98186
8DGQ_1,lig:PTR||poly:A,ligand_rmsd,0.5130950953527025
8DGQ_1,global,tm_score,0.4756
8GWH_1,lig:PTR||poly:A,ligand_rmsd,0.6531380276212683
8GWH_1,global,tm_score,0.94784
8CZK_1,lig:DBU||poly:A,ligand_rmsd,0.7239912729676604
8CZK_1,global,tm_score,0.97859
8D0A_1,lig:PKH||poly:A,ligand_rmsd,2.003254977886882
8D0A_1,global,tm_score,0.61944
8D0C_1,lig:Q1F||poly:A,ligand_rmsd,1.3148661887582411
8D0C_1,global,tm_score,0.98236
8D28_1,lig:TEP||poly:B,ligand_rmsd,0.13629337700484434
8D28_1,global,tm_score,0.4717
8D2S_1,lig:ZGS||poly:A,ligand_rmsd,7.82884333095071
8D2S_1,global,tm_score,0.48073
8D78_1,lig:MMP||poly:A,ligand_rmsd,0.5406594093971702
8D78_1,global,tm_score,0.18575
8D79_1,lig:MMP||poly:A,ligand_rmsd,0.5926100887368754
8D79_1,global,tm_score,0.28856
8EBO_1,lig:MMP||poly:A,ligand_rmsd,0.7253186566167752
8EBO_1,global,tm_score,0.35576
8EDP_1,lig:MMP||poly:A,ligand_rmsd,0.7177118090912891
8EDP_1,global,tm_score,0.14801
8DAY_1,lig:DST||poly:A,ligand_rmsd,1.4709915482422053
8DAY_1,global,tm_score,0.95865
8DDK_1,lig:BMA||poly:C,ligand_rmsd,
8DDK_1,global,tm_score,0.60003
8DDY_1,lig:MEN||poly:F,ligand_rmsd,
8DDY_1,global,tm_score,0.64577
8DFW_1,lig:NAG||poly:G,ligand_rmsd,0.30069598315526985
8DFW_1,global,tm_score,0.45601
8DMK_1,lig:NAG||poly:G,ligand_rmsd,0.33535642126805076
8DMK_1,global,tm_score,0.32619
8DMK_1,lig:NAG||poly:G,ligand_rmsd,0.33535642126805076
8DMK_1,global,tm_score,0.32619
8DGQ_1,lig:PTR||poly:U,ligand_rmsd,0.5130950953527025
8DGQ_1,global,tm_score,0.4756
8DKN_1,lig:EEY||poly:A,ligand_rmsd,1.2700884678285649
8DKN_1,global,tm_score,0.84278
8DKO_1,lig:TFB||poly:A,ligand_rmsd,1.6064905936543785
8DKO_1,global,tm_score,0.92435
8DKS_1,lig:SO9||poly:A,ligand_rmsd,0.8909303526288088
8DKS_1,global,tm_score,0.98319
8DKV_1,lig:SKL||poly:A,ligand_rmsd,1.4585000958665921
8DKV_1,global,tm_score,0.84454
8DL3_1,lig:QEI||poly:A,ligand_rmsd,3.110746296710807
8DL3_1,global,tm_score,0.94962
8DL7_1,lig:2GX||poly:F,ligand_rmsd,1.6789165002184843
8DL7_1,global,tm_score,0.6262
8DL7_1,lig:3FB||poly:F,ligand_rmsd,1.294509263839649
8DL7_1,global,tm_score,0.6262
8DL7_1,lig:3FB||poly:A,ligand_rmsd,1.294509263839649
8DL7_1,global,tm_score,0.6262
8DL7_1,lig:SQ6||poly:F,ligand_rmsd,1.0697011305733952
8DL7_1,global,tm_score,0.6262
8DL7_1,lig:EOE||poly:A,ligand_rmsd,0.35104667306024623
8DL7_1,global,tm_score,0.6262
8DL7_1,lig:ACA||poly:A,ligand_rmsd,0.8902086238629656
8DL7_1,global,tm_score,0.6262
8DL7_1,lig:SQ6||poly:A,ligand_rmsd,1.0697011305733952
8DL7_1,global,tm_score,0.6262
8DL7_1,lig:SOW||poly:A,ligand_rmsd,0.9546907614510549
8DL7_1,global,tm_score,0.6262
8DL7_1,lig:SQI||poly:A,ligand_rmsd,4.346219233797956
8DL7_1,global,tm_score,0.6262
8DL7_1,lig:EOE||poly:F,ligand_rmsd,0.35104667306024623
8DL7_1,global,tm_score,0.6262
8DL7_1,lig:2GX||poly:A,ligand_rmsd,1.6789165002184843
8DL7_1,global,tm_score,0.6262
8DLE_1,lig:SWC||poly:B,ligand_rmsd,4.29560889400957
8DLE_1,global,tm_score,0.80491
8DLE_1,lig:SWC||poly:A,ligand_rmsd,4.29560889400957
8DLE_1,global,tm_score,0.80491
8DMB_1,poly:P||poly:W,DockQ,0.01
8DMB_1,global,tm_score,0.64714
8DMB_1,poly:P||poly:X,DockQ,0.095
8DMB_1,global,tm_score,0.64714
8DMB_1,poly:P||poly:Y,DockQ,0.202
8DMB_1,global,tm_score,0.64714
8DNQ_1,lig:ALY||poly:C,ligand_rmsd,1.2134742309446322
8DNQ_1,global,tm_score,0.92074
8DP3_1,poly:L||poly:R,DockQ,0.365
8DP3_1,global,tm_score,0.97383
8DP3_1,poly:H||poly:R,DockQ,0.318
8DP3_1,global,tm_score,0.97383
8DS8_1,lig:M3L||poly:A,ligand_rmsd,1.1495871287843589
8DS8_1,global,tm_score,0.8471
8F8Y_1,lig:M3L||poly:A,ligand_rmsd,0.40595522023165764
8F8Y_1,global,tm_score,0.8023
8DS8_1,lig:M3L||poly:C,ligand_rmsd,1.1495871287843589
8DS8_1,global,tm_score,0.8471
8DVH_1,lig:BO2||poly:B,ligand_rmsd,2.022450703796192
8DVH_1,global,tm_score,0.86579
8DVL_1,lig:OCS||poly:A,ligand_rmsd,0.82385498454252
8DVL_1,global,tm_score,0.8785
8DWJ_1,lig:GTP||poly:P,ligand_rmsd,1.6092797486375716
8DWJ_1,global,tm_score,0.63655
8DWJ_1,lig:GTP||poly:T,ligand_rmsd,1.6092797486375716
8DWJ_1,global,tm_score,0.63655
8DZK_1,lig:G46||poly:F,ligand_rmsd,1.7294318826327528
8DZK_1,global,tm_score,0.98312
8DZK_1,lig:G46||poly:A,ligand_rmsd,1.7294318826327528
8DZK_1,global,tm_score,0.98312
8E0F_1,lig:8AZ||poly:C,ligand_rmsd,0.8663697719901017
8E0F_1,global,tm_score,0.91169
8E0F_1,lig:8AZ||poly:A,ligand_rmsd,0.8663697719901017
8E0F_1,global,tm_score,0.91169
8E23_1,lig:UAF||poly:A,ligand_rmsd,1.4895194108226284
8E23_1,global,tm_score,0.92413
8E2P_1,lig:UEL||poly:E,ligand_rmsd,0.673828282845047
8E2P_1,global,tm_score,0.9491
8E2P_1,lig:UEL||poly:B,ligand_rmsd,0.673828282845047
8E2P_1,global,tm_score,0.9491
8E3K_1,poly:D||poly:F,DockQ,0.876
8E3K_1,global,tm_score,0.97573
8E3R_1,poly:D||poly:F,DockQ,0.844
8E3R_1,global,tm_score,0.98347
8E4H_1,poly:D||poly:F,DockQ,0.886
8E4H_1,global,tm_score,0.98187
8EBH_1,poly:D||poly:F,DockQ,0.814
8EBH_1,global,tm_score,0.98317
8EE9_1,poly:D||poly:F,DockQ,0.841
8EE9_1,global,tm_score,0.9855
8EJ6_1,poly:D||poly:F,DockQ,0.841
8EJ6_1,global,tm_score,0.97549
8EK8_1,poly:D||poly:F,DockQ,0.134
8EK8_1,global,tm_score,0.96001
8EKJ_1,poly:D||poly:F,DockQ,0.856
8EKJ_1,global,tm_score,0.97664
8EKU_1,poly:D||poly:F,DockQ,0.787
8EKU_1,global,tm_score,0.98379
8EKV_1,poly:D||poly:F,DockQ,0.829
8EKV_1,global,tm_score,0.97473
8EKZ_1,poly:D||poly:F,DockQ,0.87
8EKZ_1,global,tm_score,0.98722
8EM9_1,poly:D||poly:F,DockQ,0.815
8EM9_1,global,tm_score,0.9789
8EQK_1,poly:D||poly:F,DockQ,0.835
8EQK_1,global,tm_score,0.97476
8E40_1,poly:A||poly:R,DockQ,0.009
8E40_1,global,tm_score,0.49764
8EDJ_1,poly:A||poly:R,DockQ,0.077
8EDJ_1,global,tm_score,0.53764
8E40_1,poly:B||poly:r,DockQ,0.008
8E40_1,global,tm_score,0.36421
8E40_1,poly:A||poly:r,DockQ,0.004
8E40_1,global,tm_score,0.49764
8E4X_1,lig:4DU||poly:C,ligand_rmsd,0.520009847892097
8E4X_1,global,tm_score,0.91515
8E4X_1,lig:4DU||poly:A,ligand_rmsd,0.520009847892097
8E4X_1,global,tm_score,0.91515
8E4X_1,lig:4DU||poly:D,ligand_rmsd,0.520009847892097
8E4X_1,global,tm_score,0.91515
8E4Y_1,lig:UKL||poly:A,ligand_rmsd,4.150536554508066
8E4Y_1,global,tm_score,0.91333
8E4Y_1,lig:NKO||poly:A,ligand_rmsd,6.479559326265377
8E4Y_1,global,tm_score,0.91333
8E5H_1,lig:FNR||poly:A,ligand_rmsd,0.5499419010369447
8E5H_1,global,tm_score,0.93337
8E62_1,lig:MJZ||poly:C,ligand_rmsd,6.7891214620155385
8E62_1,global,tm_score,0.97367
8E7C_1,lig:V2M||poly:A-2,ligand_rmsd,1.2761598269117902
8E7C_1,global,tm_score,0.64615
8E85_1,lig:XG4||poly:T,ligand_rmsd,0.3177570227136941
8E85_1,global,tm_score,0.98525
8E86_1,lig:XG4||poly:T,ligand_rmsd,0.3327855950278863
8E86_1,global,tm_score,0.98776
8E88_1,lig:XG4||poly:T,ligand_rmsd,0.280064576078792
8E88_1,global,tm_score,0.98477
8E85_1,lig:XG4||poly:A,ligand_rmsd,0.3177570227136941
8E85_1,global,tm_score,0.98525
8E9A_1,lig:A2M||poly:C,ligand_rmsd,
8E9A_1,global,tm_score,0.97969
8ECP_1,lig:CME||poly:A,ligand_rmsd,0.8623758443973253
8ECP_1,global,tm_score,0.86159
8EE5_1,lig:NAG||poly:Z,ligand_rmsd,22.79753653500746
8EE5_1,global,tm_score,0.50903
8EEF_1,lig:OTS||poly:A,ligand_rmsd,2.6446169537039164
8EEF_1,global,tm_score,0.91805
8EF9_1,lig:DGT||poly:A,ligand_rmsd,0.81773081815946
8EF9_1,global,tm_score,0.91347
8EF9_1,lig:2DA||poly:A,ligand_rmsd,0.3575415787009971
8EF9_1,global,tm_score,0.91347
8EF9_1,lig:2DA||poly:F,ligand_rmsd,0.3575415787009971
8EF9_1,global,tm_score,0.91347
8EFC_1,lig:2DA||poly:F,ligand_rmsd,0.6544004278727225
8EFC_1,global,tm_score,0.87819
8EF9_1,lig:2DA||poly:E,ligand_rmsd,0.3575415787009971
8EF9_1,global,tm_score,0.91347
8EFC_1,lig:2DA||poly:E,ligand_rmsd,0.6544004278727225
8EFC_1,global,tm_score,0.87819
8EFK_1,lig:2DA||poly:E,ligand_rmsd,0.978150964319927
8EFK_1,global,tm_score,0.95238
8EF9_1,lig:DGT||poly:E,ligand_rmsd,0.81773081815946
8EF9_1,global,tm_score,0.91347
8EFC_1,lig:DGT||poly:E,ligand_rmsd,0.9547036853255543
8EFC_1,global,tm_score,0.87819
8EFK_1,lig:DDS||poly:E,ligand_rmsd,0.5512147791547529
8EFK_1,global,tm_score,0.95238
8EFK_1,lig:DDS||poly:A,ligand_rmsd,0.5512147791547529
8EFK_1,global,tm_score,0.95238
8EHE_1,lig:PCA||poly:A,ligand_rmsd,1.0709358961908035
8EHE_1,global,tm_score,0.85792
8EHO_1,lig:3CN||poly:B,ligand_rmsd,0.7248609849481481
8EHO_1,global,tm_score,0.62594
8EHO_1,lig:3CN||poly:A,ligand_rmsd,0.7248609849481481
8EHO_1,global,tm_score,0.62594
8EI3_1,lig:WHL||poly:G,ligand_rmsd,
8EI3_1,global,tm_score,0.92377
8EJP_1,lig:BRU||poly:B,ligand_rmsd,
8EJP_1,global,tm_score,0.50616
8EJP_1,lig:BRU||poly:D,ligand_rmsd,
8EJP_1,global,tm_score,0.50616
8EJP_1,lig:BRU||poly:C,ligand_rmsd,
8EJP_1,global,tm_score,0.50616
8ENK_1,lig:ADP||poly:B,ligand_rmsd,0.38868491476125366
8ENK_1,global,tm_score,0.51949
8FNY_1,lig:ADP||poly:B,ligand_rmsd,13.457480704508633
8FNY_1,global,tm_score,0.59636
8EPA_1,lig:NAG||poly:I,ligand_rmsd,5.947050218986121
8EPA_1,global,tm_score,0.35005
8EQ5_1,lig:QCT||poly:A,ligand_rmsd,4.269035493198376
8EQ5_1,global,tm_score,0.79953
8EQG_1,lig:DU||poly:D,ligand_rmsd,0.33911932675354484
8EQG_1,global,tm_score,0.98468
8EQG_1,lig:DU||poly:C,ligand_rmsd,0.33911932675354484
8EQG_1,global,tm_score,0.98468
8EQG_1,lig:DU||poly:F,ligand_rmsd,0.33911932675354484
8EQG_1,global,tm_score,0.98468
8EQI_1,lig:DAS||poly:A,ligand_rmsd,0.9410695172249489
8EQI_1,global,tm_score,0.99318
8EQI_1,lig:U2M||poly:A,ligand_rmsd,0.6076941508686753
8EQI_1,global,tm_score,0.99318
8EQI_1,lig:DGL||poly:A,ligand_rmsd,0.42387639838885843
8EQI_1,global,tm_score,0.99318
8ES6_1,lig:SEB||poly:A,ligand_rmsd,1.930551225039108
8ES6_1,global,tm_score,0.96438
8ETT_1,poly:F||poly:I,DockQ,0.712
8ETT_1,global,tm_score,0.92978
8ETT_1,poly:C||poly:J,DockQ,0.634
8ETT_1,global,tm_score,0.92978
8ETT_1,poly:C||poly:I,DockQ,0.677
8ETT_1,global,tm_score,0.92978
8ETT_1,poly:B||poly:J,DockQ,0.659
8ETT_1,global,tm_score,0.92978
8ETT_1,poly:E||poly:I,DockQ,0.643
8ETT_1,global,tm_score,0.92978
8ETT_1,poly:A||poly:J,DockQ,0.641
8ETT_1,global,tm_score,0.94424
8ETT_1,poly:D||poly:I,DockQ,0.681
8ETT_1,global,tm_score,0.92978
8EVK_1,lig:PE0||poly:A,ligand_rmsd,0.17865074400442132
8EVK_1,global,tm_score,0.96126
8EW9_1,lig:AKG||poly:A,ligand_rmsd,2.4575810613283946
8EW9_1,global,tm_score,0.88289
8EYU_1,lig:X5R||poly:B,ligand_rmsd,0.6118846058445705
8EYU_1,global,tm_score,0.18141
8F0L_1,lig:PCA||poly:Q,ligand_rmsd,0.22075336917021243
8F0L_1,global,tm_score,0.52703
8F0L_1,lig:PCA||poly:P,ligand_rmsd,0.22075336917021243
8F0L_1,global,tm_score,0.52703
8F0L_1,lig:PCA||poly:B,ligand_rmsd,0.22075336917021243
8F0L_1,global,tm_score,0.52703
8F0N_1,lig:747||poly:A,ligand_rmsd,0.662000433534601
8F0N_1,global,tm_score,0.24871
8FI1_1,lig:747||poly:A,ligand_rmsd,0.6175042858150877
8FI1_1,global,tm_score,0.28934
8F15_1,lig:DSN||poly:A,ligand_rmsd,0.6664581669792443
8F15_1,global,tm_score,0.93999
8F15_1,lig:DLE||poly:A,ligand_rmsd,0.7076112138738336
8F15_1,global,tm_score,0.93999
8F42_1,lig:HT1||poly:B,ligand_rmsd,0.7167396717489717
8F42_1,global,tm_score,0.24466
8F5V_1,lig:XGZ||poly:A,ligand_rmsd,6.680768730374522
8F5V_1,global,tm_score,0.93904
8F71_1,lig:ATP||poly:B,ligand_rmsd,0.5942434308945223
8F71_1,global,tm_score,0.62048
8F71_1,lig:ATP||poly:A,ligand_rmsd,0.5942434308945223
8F71_1,global,tm_score,0.62048
8F8Y_1,lig:M3L||poly:E,ligand_rmsd,0.40595522023165764
8F8Y_1,global,tm_score,0.8023
8FAK_1,poly:G||poly:H,DockQ,0.056
8FAK_1,global,tm_score,0.66334
8FAK_1,poly:H||poly:Z,DockQ,0.019
8FAK_1,global,tm_score,0.6808
8FAK_1,poly:B||poly:G,DockQ,0.01
8FAK_1,global,tm_score,0.6491
8H9H_1,poly:B||poly:G,DockQ,0.799
8H9H_1,global,tm_score,0.72252
8FAK_1,poly:H||poly:J,DockQ,0.089
8FAK_1,global,tm_score,0.66334
8FAZ_1,lig:ANP||poly:C,ligand_rmsd,
8FAZ_1,global,tm_score,0.85563
8FAZ_1,lig:ANP||poly:D,ligand_rmsd,
8FAZ_1,global,tm_score,0.85563
8FAZ_1,lig:ADP||poly:C,ligand_rmsd,
8FAZ_1,global,tm_score,0.85563
8FAZ_1,lig:ANP||poly:X,ligand_rmsd,
8FAZ_1,global,tm_score,0.85563
8FBW_1,lig:FUC||poly:E,ligand_rmsd,0.8622614794828766
8FBW_1,global,tm_score,0.82879
8FDR_1,lig:WFB||poly:C,ligand_rmsd,0.2682783601383426
8FDR_1,global,tm_score,0.50002
8FDR_1,lig:WFB||poly:B,ligand_rmsd,0.2682783601383426
8FDR_1,global,tm_score,0.50002
8FE6_1,lig:UD1||poly:A,ligand_rmsd,0.5706358077865454
8FE6_1,global,tm_score,0.94528
8FFY_1,lig:SSA||poly:B,ligand_rmsd,0.7009029277567129
8FFY_1,global,tm_score,0.77941
8FHV_1,lig:2ZY||poly:A,ligand_rmsd,1.3558589868687396
8FHV_1,global,tm_score,0.28993
8FI2_1,lig:2ZY||poly:A,ligand_rmsd,1.763549110587665
8FI2_1,global,tm_score,0.27402
8FII_1,lig:UFP||poly:F,ligand_rmsd,1.1750771502331239
8FII_1,global,tm_score,0.95784
8FII_1,lig:UFP||poly:A,ligand_rmsd,1.1750771502331239
8FII_1,global,tm_score,0.95784
8FN3_1,lig:Y43||poly:P,ligand_rmsd,0.22834013809811535
8FN3_1,global,tm_score,0.99039
8FN3_1,lig:Y43||poly:A,ligand_rmsd,0.22834013809811535
8FN3_1,global,tm_score,0.99039
8FN3_1,lig:Y43||poly:T,ligand_rmsd,0.22834013809811535
8FN3_1,global,tm_score,0.99039
8FOG_1,lig:Y43||poly:T,ligand_rmsd,0.6772988594409413
8FOG_1,global,tm_score,0.99064
8FN3_1,poly:A||poly:T,DockQ,0.87
8FN3_1,global,tm_score,0.99127
8FOG_1,poly:A||poly:T,DockQ,0.817
8FOG_1,global,tm_score,0.99094
8GNI_1,lig:NMN||poly:A,ligand_rmsd,1.8715547374988903
8GNI_1,global,tm_score,0.47
8HB1_1,lig:NMN||poly:A,ligand_rmsd,0.9610506156852984
8HB1_1,global,tm_score,0.10693
8HB8_1,lig:NMN||poly:A,ligand_rmsd,1.6909013978563996
8HB8_1,global,tm_score,0.22739
8GRJ_1,lig:LGC||poly:B,ligand_rmsd,
8GRJ_1,global,tm_score,0.86857
8GRJ_1,lig:FAD||poly:B,ligand_rmsd,0.6479970326626678
8GRJ_1,global,tm_score,0.86857
8GU0_1,lig:FAD||poly:B,ligand_rmsd,0.7169498469341267
8GU0_1,global,tm_score,0.66791
8GZ3_1,lig:FAD||poly:B,ligand_rmsd,1.6539981701867552
8GZ3_1,global,tm_score,0.52751
8GRJ_1,lig:F3S||poly:B,ligand_rmsd,2.5167155849865805
8GRJ_1,global,tm_score,0.86857
8GSM_1,lig:FAD||poly:G,ligand_rmsd,0.7304813077303186
8GSM_1,global,tm_score,0.93998
8GVD_1,lig:0A9||poly:A,ligand_rmsd,1.1417142138704615
8GVD_1,global,tm_score,0.98936
8GW8_1,lig:KHF||poly:R,ligand_rmsd,3.860313535694173
8GW8_1,global,tm_score,0.94091
8GW8_1,lig:KHF||poly:A,ligand_rmsd,3.860313535694173
8GW8_1,global,tm_score,0.94091
8GWR_1,lig:HZO||poly:B,ligand_rmsd,14.922329683110092
8GWR_1,global,tm_score,0.7822
8GZ3_1,lig:HEM||poly:B,ligand_rmsd,2.2375628670913446
8GZ3_1,global,tm_score,0.52751
8HDD_1,lig:HEM||poly:B,ligand_rmsd,1.4974555521609565
8HDD_1,global,tm_score,0.78159
8GZ3_1,lig:LBN||poly:A,ligand_rmsd,8.802584356253467
8GZ3_1,global,tm_score,0.52751
8GZ3_1,lig:LBN||poly:B,ligand_rmsd,8.802584356253467
8GZ3_1,global,tm_score,0.52751
8GZC_1,lig:KQO||poly:A,ligand_rmsd,3.0973959709065673
8GZC_1,global,tm_score,0.91788
8GZP_1,lig:GDP||poly:A,ligand_rmsd,1.6990205818353097
8GZP_1,global,tm_score,0.62906
8GZV_1,lig:GDP||poly:A,ligand_rmsd,0.9854337984215014
8GZV_1,global,tm_score,0.76578
8GZP_1,lig:GDP||poly:S,ligand_rmsd,1.6990205818353097
8GZP_1,global,tm_score,0.62906
8GZP_1,poly:A||poly:S,DockQ,0.002
8GZP_1,global,tm_score,0.6516
8H0L_1,lig:PST||poly:D,ligand_rmsd,1.2335818608831763
8H0L_1,global,tm_score,0.88808
8H0L_1,lig:PST||poly:C,ligand_rmsd,1.2335818608831763
8H0L_1,global,tm_score,0.88808
8H0L_1,lig:PST||poly:A,ligand_rmsd,1.2335818608831763
8H0L_1,global,tm_score,0.88808
8H0S_1,poly:D||poly:X,DockQ,0.059
8H0S_1,global,tm_score,0.97419
8H0S_1,lig:SAM||poly:X,ligand_rmsd,0.4850027567695613
8H0S_1,global,tm_score,0.97419
8H1R_1,lig:PCJ||poly:A,ligand_rmsd,8.973460835007828
8H1R_1,global,tm_score,0.70289
8H1R_1,lig:PCJ||poly:C,ligand_rmsd,8.973460835007828
8H1R_1,global,tm_score,0.70289
8H2J_1,lig:4BW||poly:A-4,ligand_rmsd,0.8825928734259209
8H2J_1,global,tm_score,0.50373
8H4P_1,lig:BTM||poly:A,ligand_rmsd,2.6926860011360936
8H4P_1,global,tm_score,0.92375
8H6S_1,lig:9EF||poly:C,ligand_rmsd,2.9062611449248674
8H6S_1,global,tm_score,0.88242
8H6S_1,lig:9EF||poly:A,ligand_rmsd,2.9062611449248674
8H6S_1,global,tm_score,0.88242
8H72_1,lig:BTM||poly:B,ligand_rmsd,1.910343167376704
8H72_1,global,tm_score,0.53085
8H79_1,lig:RET||poly:A-3,ligand_rmsd,1.026831949493197
8H79_1,global,tm_score,0.97138
8H86_1,lig:RET||poly:A,ligand_rmsd,0.4151708756644673
8H86_1,global,tm_score,0.55841
8HB1_1,lig:CBV||poly:A,ligand_rmsd,0.81432566637009
8HB1_1,global,tm_score,0.10693
8HB1_1,lig:CBV||poly:B,ligand_rmsd,0.81432566637009
8HB1_1,global,tm_score,0.10693
8HB3_1,lig:CBV||poly:B,ligand_rmsd,0.5511503589600735
8HB3_1,global,tm_score,0.13244
8HB1_1,lig:NMN||poly:B,ligand_rmsd,0.9610506156852984
8HB1_1,global,tm_score,0.10693
8HBA_1,lig:NMN||poly:B,ligand_rmsd,
8HBA_1,global,tm_score,0.18121
8HB3_1,lig:NNR||poly:A,ligand_rmsd,0.7719219710854489
8HB3_1,global,tm_score,0.13244
8HB3_1,lig:NNR||poly:B,ligand_rmsd,0.7719219710854489
8HB3_1,global,tm_score,0.13244
